ID,PROBABILITY_OF_DEFAULT,CREDIT_SCORE,RISK_BAND
5095863,0.001838191,633,High Risk
5095866,0.28041938,408,Very High Risk
5095867,0.046371404,541,Very High Risk
5095868,0.0003381109,735,Medium Risk
5095869,0.00058364414,684,High Risk
5095873,0.046371404,541,Very High Risk
5095874,0.17671578,451,Very High Risk
5095875,0.032984357,557,Very High Risk
5095879,0.80594325,330,Very High Risk
5095884,0.00039770853,718,Medium Risk
5095885,0.00039770853,718,Medium Risk
5095887,0.09956437,496,Very High Risk
5095888,0.0006057994,681,High Risk
5095895,0.03516983,554,Very High Risk
5095896,0.32257226,395,Very High Risk
5095897,0.037263174,552,Very High Risk
5095902,0.0071509806,608,High Risk
5095903,0.004233533,619,High Risk
5095904,4.6475285e-05,888,Low Risk
5095906,0.0013335681,640,High Risk
5095907,0.91433054,318,Very High Risk
5095908,0.0045387098,618,High Risk
5095917,0.017223557,584,Very High Risk
5095922,0.01873343,581,Very High Risk
5095923,0.000181141,804,Low Risk
5095927,0.019179258,580,Very High Risk
5095941,0.5501975,354,Very High Risk
5095948,0.017759558,583,Very High Risk
5095950,0.026278393,568,Very High Risk
5095951,0.0011327702,646,High Risk
5095952,4.203779e-05,890,Low Risk
5095953,8.284419e-05,867,Low Risk
5095956,0.45445085,366,Very High Risk
5095957,0.81914574,329,Very High Risk
5095958,0.00031361077,743,Medium Risk
5095959,0.70303786,339,Very High Risk
5095960,0.35420167,387,Very High Risk
5095961,0.0008718835,658,High Risk
5095971,0.006794487,609,High Risk
5095972,0.08391164,508,Very High Risk
5095973,0.10036343,496,Very High Risk
5095974,0.0022197764,630,High Risk
5095977,0.049223207,537,Very High Risk
5095978,0.08391164,508,Very High Risk
5095979,0.00039806508,718,Medium Risk
5095980,0.0812916,510,Very High Risk
5095981,0.06667572,522,Very High Risk
5095982,0.0010085645,650,High Risk
5095985,0.00049909885,697,High Risk
5095987,0.00010655163,851,Low Risk
5095989,0.0012294059,643,High Risk
5095990,0.5805392,350,Very High Risk
5095991,9.185705e-05,860,Low Risk
5095996,0.00014292898,826,Low Risk
5096000,0.9268349,316,Very High Risk
5096001,0.7582757,335,Very High Risk
5096002,0.7378383,336,Very High Risk
5096003,0.7554494,335,Very High Risk
5096004,0.47964823,362,Very High Risk
5096005,0.20714764,436,Very High Risk
5096007,0.01667331,585,Very High Risk
5096008,0.7012027,339,Very High Risk
5096009,0.0010156406,650,High Risk
5096010,0.7020128,339,Very High Risk
5096012,0.0006126696,680,High Risk
5096013,0.7554494,335,Very High Risk
5096014,0.053947482,533,Very High Risk
5096015,0.0010156406,650,High Risk
5096017,0.00022031732,783,Medium Risk
5096029,0.00045559226,705,Medium Risk
5096030,0.00048900757,698,High Risk
5096031,0.00017147798,809,Low Risk
5096034,5.765297e-05,883,Low Risk
5096035,0.0009648974,652,High Risk
5096037,4.473266e-05,889,Low Risk
5096039,0.00019594132,796,Medium Risk
5096040,0.00019594132,796,Medium Risk
5096043,0.38567153,380,Very High Risk
5096047,0.0007270277,668,High Risk
5096048,0.0006275672,678,High Risk
5096049,0.00038316904,722,Medium Risk
5096059,3.8066824e-05,892,Low Risk
5096063,0.09290232,501,Very High Risk
5096065,0.011307595,597,Very High Risk
5096068,0.9852942,303,Very High Risk
5096069,0.9789675,304,Very High Risk
5096070,0.98195386,304,Very High Risk
5096071,9.781207e-05,857,Low Risk
5096074,0.20633133,437,Very High Risk
5096075,0.04902266,537,Very High Risk
5096078,0.78180164,333,Very High Risk
5096080,0.23825581,423,Very High Risk
5096081,0.14556211,469,Very High Risk
5096082,0.0696937,520,Very High Risk
5096084,0.00038021227,723,Medium Risk
5096085,0.003760886,621,High Risk
5096093,0.8623185,325,Very High Risk
5096100,0.11907104,484,Very High Risk
5096101,0.11907104,484,Very High Risk
5096102,0.11907104,484,Very High Risk
5096103,0.11907104,484,Very High Risk
5096104,0.11907104,484,Very High Risk
5096105,0.11907104,484,Very High Risk
5096109,6.4535685e-05,879,Low Risk
5096117,0.015373141,588,Very High Risk
5096118,0.015373141,588,Very High Risk
5096119,0.01512307,588,Very High Risk
5096120,0.0007242637,668,High Risk
5096121,0.0005730319,685,High Risk
5096123,0.0005566929,687,High Risk
5096128,0.00010245283,853,Low Risk
5096133,0.0006815295,672,High Risk
5096134,0.00094652676,654,High Risk
5096135,0.0006014592,681,High Risk
5096137,0.17928521,450,Very High Risk
5096139,0.011915236,595,Very High Risk
5096142,0.13927919,472,Very High Risk
5096143,0.31583485,397,Very High Risk
5096144,0.0065920507,609,High Risk
5096146,0.35975504,386,Very High Risk
5096147,0.28249937,407,Very High Risk
5096148,0.35975504,386,Very High Risk
5096150,0.0065920507,609,High Risk
5096152,0.05762798,530,Very High Risk
5096153,0.05762798,530,Very High Risk
5096154,1.2488933e-05,899,Low Risk
5096156,4.025541e-05,891,Low Risk
5096159,0.446479,368,Very High Risk
5096160,0.3185415,396,Very High Risk
5096163,0.3297915,393,Very High Risk
5096164,0.34196472,390,Very High Risk
5096165,0.04745118,539,Very High Risk
5096167,0.41683915,373,Very High Risk
5096168,0.41683915,373,Very High Risk
5096169,0.175399,452,Very High Risk
5096171,0.175399,452,Very High Risk
5096176,0.31481525,397,Very High Risk
5096177,0.19720623,441,Very High Risk
5096178,0.311436,398,Very High Risk
5096179,0.0696396,520,Very High Risk
5096180,0.30496538,400,Very High Risk
5096181,0.11238694,488,Very High Risk
5096182,0.004377982,618,High Risk
5096183,0.0001065745,851,Low Risk
5096185,0.00010695128,851,Low Risk
5096189,0.11130125,489,Very High Risk
5096190,0.11130125,489,Very High Risk
5096191,0.05583111,531,Very High Risk
5096192,0.019921096,579,Very High Risk
5096193,0.015379682,588,Very High Risk
5096201,0.4342122,370,Very High Risk
5096205,0.00017309743,808,Low Risk
5096206,0.11782182,485,Very High Risk
5096209,0.0003136721,743,Medium Risk
5096210,0.00081302103,661,High Risk
5096211,0.00081302103,661,High Risk
5096212,0.00046027146,704,Medium Risk
5096214,0.00081302103,661,High Risk
5096215,0.49788445,360,Very High Risk
5096220,9.2095266e-05,860,Low Risk
5096223,0.13017748,477,Very High Risk
5096225,0.00067372323,673,High Risk
5096226,0.00027630854,758,Medium Risk
5096227,0.0005054026,695,High Risk
5096228,0.0005726552,685,High Risk
5096232,0.03655319,553,Very High Risk
5096233,0.68143713,341,Very High Risk
5096234,0.91073817,318,Very High Risk
5096238,0.76919085,334,Very High Risk
5096240,0.8611562,325,Very High Risk
5096241,0.45330173,366,Very High Risk
5096244,0.00013047112,836,Low Risk
5096245,0.00013047112,836,Low Risk
5096247,0.00013047112,836,Low Risk
5096248,0.00013047112,836,Low Risk
5096249,0.00013047112,836,Low Risk
5096255,0.0009780974,652,High Risk
5096257,0.034635272,555,Very High Risk
5096261,0.0005614779,687,High Risk
5096262,0.0006837929,671,High Risk
5096263,0.000121874626,842,Low Risk
5096266,0.030160528,562,Very High Risk
5096269,0.30533707,400,Very High Risk
5096270,0.012526681,594,Very High Risk
5096271,0.017135253,584,Very High Risk
5096273,0.017135253,584,Very High Risk
5096278,0.08561128,507,Very High Risk
5096279,0.0017422737,634,High Risk
5096280,0.006677247,609,High Risk
5096281,0.25431678,417,Very High Risk
5096283,0.13149218,477,Very High Risk
5096286,0.63153344,345,Very High Risk
5096294,0.03556944,554,Very High Risk
5096296,0.066092536,523,Very High Risk
5096297,0.088467166,504,Very High Risk
5096298,0.0020714882,631,High Risk
5096299,0.0020714882,631,High Risk
5096301,0.00013014246,836,Low Risk
5096302,0.0014605019,637,High Risk
5096304,0.0020714882,631,High Risk
5096305,0.0014605019,637,High Risk
5096307,0.0005457305,689,High Risk
5096310,0.11187283,489,Very High Risk
5096312,0.2085975,436,Very High Risk
5096313,0.21787356,432,Very High Risk
5096314,0.027370045,566,Very High Risk
5096315,0.06965604,520,Very High Risk
5096317,0.0003441013,733,Medium Risk
5096319,0.00070462114,670,High Risk
5096322,0.000119594464,843,Low Risk
5096323,0.00031330387,744,Medium Risk
5096325,0.028906437,564,Very High Risk
5096326,8.549638e-05,865,Low Risk
5096327,0.034223065,556,Very High Risk
5096329,0.048285495,539,Very High Risk
5096336,0.0001831747,802,Low Risk
5096340,0.014058199,590,Very High Risk
5096342,0.00049064733,698,High Risk
5096343,0.00073980587,666,High Risk
5096344,0.0009272644,654,High Risk
5096346,0.00023274764,777,Medium Risk
5096347,0.11792691,485,Very High Risk
5096348,0.00021031499,788,Medium Risk
5096349,0.15604106,462,Very High Risk
5096350,0.00018121721,803,Low Risk
5096352,0.1851277,447,Very High Risk
5096353,0.245715,420,Very High Risk
5096358,0.029141245,563,Very High Risk
5096362,0.47301772,363,Very High Risk
5096373,0.0006781905,672,High Risk
5096375,0.00067869475,672,High Risk
5096390,0.00033889024,735,Medium Risk
5096392,4.505396e-05,889,Low Risk
5096393,0.0001900743,799,Medium Risk
5096396,0.0007253789,668,High Risk
5096400,0.14481075,469,Very High Risk
5096402,0.00508097,615,High Risk
5096403,0.0077673467,606,High Risk
5096414,0.00037799505,724,Medium Risk
5096417,0.19882423,440,Very High Risk
5096418,0.0001774449,805,Low Risk
5096423,0.4342358,370,Very High Risk
5096424,0.13501276,475,Very High Risk
5096425,0.04937178,537,Very High Risk
5096429,0.00013757682,830,Low Risk
5096431,0.037018746,552,Very High Risk
5096434,0.03468358,555,Very High Risk
5096435,0.49893048,359,Very High Risk
5096436,0.4979634,359,Very High Risk
5096437,0.12510449,480,Very High Risk
5096438,0.09645449,499,Very High Risk
5096441,0.07746702,513,Very High Risk
5096442,0.0016451745,635,High Risk
5096443,0.00032663034,739,Medium Risk
5096444,0.16191967,459,Very High Risk
5096446,0.18220957,449,Very High Risk
5096447,0.07111642,518,Very High Risk
5096450,0.00021980579,783,Medium Risk
5096451,0.16191967,459,Very High Risk
5096452,0.16191967,459,Very High Risk
5096453,0.23150101,426,Very High Risk
5096454,0.18697776,446,Very High Risk
5096455,0.16191967,459,Very High Risk
5096456,0.18184268,449,Very High Risk
5096458,0.00019302168,797,Medium Risk
5096460,0.40115392,376,Very High Risk
5096461,0.00012508094,840,Low Risk
5096463,0.0002409234,773,Medium Risk
5096466,0.000192823,797,Medium Risk
5096467,0.00021850836,784,Medium Risk
5096469,0.00023042278,778,Medium Risk
5096470,0.00013127267,835,Low Risk
5096471,9.331102e-05,859,Low Risk
5096476,0.0014522992,638,High Risk
5096479,0.005571428,613,High Risk
5096481,0.00027628746,758,Medium Risk
5096491,0.009040288,602,High Risk
5096492,0.009040288,602,High Risk
5096494,0.011834576,595,Very High Risk
5096508,0.0005462007,688,High Risk
5096510,0.28478417,406,Very High Risk
5096512,0.53735566,355,Very High Risk
5096515,0.5309214,356,Very High Risk
5096516,0.27518386,410,Very High Risk
5096517,0.16921882,455,Very High Risk
5096518,0.5417178,354,Very High Risk
5096520,0.00027612894,758,Medium Risk
5096521,0.00026760143,762,Medium Risk
5096526,0.41584036,374,Very High Risk
5096527,0.9292111,315,Very High Risk
5096528,0.909669,319,Very High Risk
5096531,0.00021067243,788,Medium Risk
5096532,0.00021940711,783,Medium Risk
5096537,0.00016845844,811,Low Risk
5096538,0.23695019,424,Very High Risk
5096540,0.00016729935,811,Low Risk
5096541,0.35708645,386,Very High Risk
5096547,0.30547127,400,Very High Risk
5096549,0.00012453682,840,Low Risk
5096551,0.32254723,395,Very High Risk
5096552,0.00018500458,802,Low Risk
5096553,0.1541593,463,Very High Risk
5096554,0.20530044,437,Very High Risk
5096559,0.0008710506,658,High Risk
5096560,1.5310081e-05,899,Low Risk
5096561,0.0008710506,658,High Risk
5096564,0.0008710506,658,High Risk
5096566,2.2643226e-05,897,Low Risk
5096567,1.976345e-05,898,Low Risk
5096568,2.6000589e-05,896,Low Risk
5096569,2.1550715e-05,897,Low Risk
5096570,0.0002876897,754,Medium Risk
5096571,0.007848615,605,High Risk
5096572,0.007848615,605,High Risk
5096582,0.66428286,342,Very High Risk
5096585,0.00031828738,742,Medium Risk
5096586,0.42985865,371,Very High Risk
5096588,0.00033875185,735,Medium Risk
5096591,0.017612135,583,Very High Risk
5096600,8.1516606e-05,868,Low Risk
5096601,0.000107929074,850,Low Risk
5096603,3.0704596e-05,895,Low Risk
5096604,8.323553e-05,867,Low Risk
5096605,3.627442e-05,893,Low Risk
5096606,0.04046891,548,Very High Risk
5096607,7.622748e-05,872,Low Risk
5096608,0.0032732142,623,High Risk
5096609,3.6648766e-05,893,Low Risk
5096613,0.1441269,469,Very High Risk
5096616,0.091364294,502,Very High Risk
5096617,0.009529329,601,High Risk
5096619,0.057947326,529,Very High Risk
5096627,0.21826553,432,Very High Risk
5096629,0.4012259,376,Very High Risk
5096630,0.39204884,378,Very High Risk
5096631,0.50320375,359,Very High Risk
5096634,0.15456092,463,Very High Risk
5096635,0.10566515,493,Very High Risk
5096637,0.0731558,516,Very High Risk
5096639,0.004404136,618,High Risk
5096641,0.012070224,595,Very High Risk
5096643,0.0029044445,625,High Risk
5096647,0.01152137,596,Very High Risk
5096648,0.1391255,472,Very High Risk
5096651,0.14900438,466,Very High Risk
5096655,0.00014657574,824,Low Risk
5096656,2.4718664e-05,897,Low Risk
5096659,0.0014584215,638,High Risk
5096660,0.0014584215,638,High Risk
5096662,0.02487211,571,Very High Risk
5096663,0.019206744,580,Very High Risk
5096664,0.029274646,563,Very High Risk
5096666,0.011929885,595,Very High Risk
5096671,0.011401902,597,Very High Risk
5096672,0.008355672,604,High Risk
5096681,0.215526,433,Very High Risk
5096682,0.033098884,557,Very High Risk
5096683,0.004399825,618,High Risk
5096686,0.011364559,597,Very High Risk
5096688,0.0008381854,660,High Risk
5096691,0.000112477304,848,Low Risk
5096696,0.17173299,454,Very High Risk
5096697,9.674264e-05,857,Low Risk
5096698,0.17173299,454,Very High Risk
5096699,0.00056397356,686,High Risk
5096702,0.13722593,473,Very High Risk
5096706,0.023683053,573,Very High Risk
5096707,0.28641117,406,Very High Risk
5096708,0.023683053,573,Very High Risk
5096709,0.023683053,573,Very High Risk
5096710,0.023683053,573,Very High Risk
5096725,0.04046615,548,Very High Risk
5096726,0.00027281838,760,Medium Risk
5096727,0.04046615,548,Very High Risk
5096728,0.005967936,612,High Risk
5096729,0.37546334,382,Very High Risk
5096730,0.35517913,387,Very High Risk
5096733,0.10705542,492,Very High Risk
5096734,0.00016083417,815,Low Risk
5096736,0.25848997,415,Very High Risk
5096738,0.00054499216,689,High Risk
5096740,0.08874696,504,Very High Risk
5096743,0.9846468,303,Very High Risk
5096744,0.00010279524,853,Low Risk
5096746,0.9205954,317,Very High Risk
5096747,5.2555155e-05,885,Low Risk
5096748,0.80702746,330,Very High Risk
5096751,0.31165415,398,Very High Risk
5096752,0.20386909,438,Very High Risk
5096754,0.012513394,594,Very High Risk
5096755,0.24038617,423,Very High Risk
5096756,0.012513394,594,Very High Risk
5096758,0.00061091594,680,High Risk
5096759,0.13364644,476,Very High Risk
5096761,0.00023772479,775,Medium Risk
5096762,0.39176026,378,Very High Risk
5096768,0.92782336,316,Very High Risk
5096769,0.92782336,316,Very High Risk
5096770,0.38284504,380,Very High Risk
5096771,0.3457523,389,Very High Risk
5096772,0.47147068,363,Very High Risk
5096773,0.29822844,401,Very High Risk
5096774,0.27161095,411,Very High Risk
5096775,0.2707131,411,Very High Risk
5096776,0.13820447,472,Very High Risk
5096779,0.07211479,517,Very High Risk
5096784,0.04296108,545,Very High Risk
5096785,0.00011912759,843,Low Risk
5096789,0.00068754546,671,High Risk
5096790,0.00050727837,695,High Risk
5096792,0.8567388,325,Very High Risk
5096794,0.00032750904,739,Medium Risk
5096795,7.21514e-05,875,Low Risk
5096797,0.24589862,420,Very High Risk
5096798,0.37801772,381,Very High Risk
5096799,0.00035598138,731,Medium Risk
5096801,0.00016241707,814,Low Risk
5096804,0.00049981655,696,High Risk
5096805,0.87250566,323,Very High Risk
5096808,0.87250566,323,Very High Risk
5096811,0.0005244831,692,High Risk
5096816,0.031437382,560,Very High Risk
5096817,7.845008e-05,871,Low Risk
5096819,0.36806843,383,Very High Risk
5096820,0.29569662,403,Very High Risk
5096821,0.42237818,372,Very High Risk
5096827,0.29569662,403,Very High Risk
5096828,0.100848496,495,Very High Risk
5096829,0.00015669852,818,Low Risk
5096830,0.0065897284,609,High Risk
5096831,0.97247046,306,Very High Risk
5096832,0.8122291,330,Very High Risk
5096833,0.0065897284,609,High Risk
5096835,0.00041307366,714,Medium Risk
5096836,0.11124268,489,Very High Risk
5096837,0.00027338444,759,Medium Risk
5096838,0.00082352187,660,High Risk
5096839,0.0007428355,666,High Risk
5096840,0.00026318638,764,Medium Risk
5096841,0.00025906067,765,Medium Risk
5096842,0.0005272226,691,High Risk
5096843,0.00035099662,732,Medium Risk
5096844,0.00027766248,758,Medium Risk
5096845,0.0003193494,741,Medium Risk
5096846,0.00028445068,755,Medium Risk
5096847,0.00045297082,705,Medium Risk
5096856,0.0003480726,732,Medium Risk
5096857,0.063042335,525,Very High Risk
5096858,0.27857104,409,Very High Risk
5096859,0.32031476,396,Very High Risk
5096860,0.0006983402,670,High Risk
5096861,0.086918525,506,Very High Risk
5096863,0.086918525,506,Very High Risk
5096864,0.18257292,449,Very High Risk
5096866,0.8573077,325,Very High Risk
5096869,0.020451248,578,Very High Risk
5096870,0.047012225,540,Very High Risk
5096871,0.0012644515,642,High Risk
5096873,0.0010348212,649,High Risk
5096878,0.02316094,573,Very High Risk
5096879,0.10043236,496,Very High Risk
5096880,0.0155498665,587,Very High Risk
5096883,0.000104241655,853,Low Risk
5096887,0.00015576713,818,Low Risk
5096888,0.00021960342,783,Medium Risk
5096891,0.065218404,523,Very High Risk
5096896,0.00028843342,754,Medium Risk
5096897,0.028026909,565,Very High Risk
5096900,0.00030668048,746,Medium Risk
5096901,0.095500216,499,Very High Risk
5096903,0.0004497937,706,Medium Risk
5096904,0.18910925,445,Very High Risk
5096905,0.0001739638,807,Low Risk
5096911,0.005994025,611,High Risk
5096913,0.08011137,511,Very High Risk
5096914,3.2665488e-05,894,Low Risk
5096915,0.58963305,349,Very High Risk
5096916,5.530018e-05,884,Low Risk
5096918,0.00013779278,830,Low Risk
5096919,0.87054306,324,Very High Risk
5096923,0.05891207,528,Very High Risk
5096924,0.51887286,357,Very High Risk
5096927,0.9419097,313,Very High Risk
5096931,0.00019632374,795,Medium Risk
5096932,0.0009209127,655,High Risk
5096933,0.0009209127,655,High Risk
5096935,0.31165674,398,Very High Risk
